,sex,biased_score
29534,0,0.052404388785362244
9813,0,0.01921267807483673
1986,1,0.5685655474662781
36174,0,0.13613057136535645
43104,1,0.8817625045776367
48369,1,0.5745612382888794
27980,1,0.2640570402145386
48614,0,0.9489509463310242
35161,0,0.22236759960651398
37651,0,0.8614852428436279
47328,0,0.1641095131635666
53850,1,0.8820088505744934
32805,1,0.18922339379787445
923,1,0.8817625045776367
32980,1,0.5754228234291077
40684,1,0.8817625045776367
56833,1,0.933598518371582
12921,1,0.9399562478065491
28767,0,0.06174570694565773
57009,0,0.07631801813840866
11176,0,0.1641095131635666
7982,1,0.4415179193019867
38194,1,0.9557968974113464
60038,1,0.35405978560447693
35886,1,0.10209941864013672
53325,0,0.8462326526641846
26710,1,0.5745612382888794
14944,1,0.049524497240781784
27027,1,0.22202962636947632
12995,0,0.03899189829826355
53487,1,0.4415179193019867
59976,0,0.06202348321676254
7108,1,0.9399562478065491
14105,1,0.017238326370716095
8442,1,0.22940102219581604
10714,1,0.22940102219581604
1766,0,0.09689915925264359
4309,0,0.06459101289510727
4868,0,0.13682116568088531
48119,1,0.925398051738739
30328,0,0.052404388785362244
24355,0,0.004088941495865583
60208,1,0.8938189148902893
55075,1,0.2995470464229584
44956,0,0.060259316116571426
5764,1,0.9160712957382202
45402,0,0.03974485397338867
7912,1,0.5138913989067078
41528,1,0.9536880850791931
44255,0,0.8462326526641846
21085,1,0.3339223563671112
21179,1,0.2128710001707077
53283,0,0.07132504880428314
40637,0,0.8609932661056519
40340,0,0.38015657663345337
27572,1,0.7127712368965149
3442,1,0.9557764530181885
12053,1,0.18957610428333282
43575,1,0.9571071267127991
21964,1,0.9191696643829346
29603,1,0.21180036664009094
56695,1,0.4063304662704468
26663,1,0.37004807591438293
33728,1,0.11602020263671875
28400,1,0.5745612382888794
56347,0,0.047591716051101685
19534,1,0.9399562478065491
49864,1,0.5745612382888794
3475,1,0.9449265599250793
53674,1,0.3735223114490509
21549,1,0.8927527666091919
15280,1,0.9449265599250793
41478,1,0.37004807591438293
24210,0,0.6933062672615051
59141,0,0.8254886865615845
43265,0,0.1641095131635666
58219,0,0.832126259803772
46625,0,0.3923408091068268
14715,1,0.4415179193019867
31307,1,0.3902655243873596
17205,1,0.007541125640273094
22607,0,0.8608558177947998
7919,0,0.045898422598838806
11295,0,0.023789668455719948
52076,0,0.06228902190923691
55014,1,0.21654081344604492
10466,1,0.9160712957382202
26721,0,0.42035233974456787
58472,1,0.3902655243873596
27321,1,0.4810534119606018
55688,0,0.060259316116571426
31407,0,0.051161013543605804
25267,0,0.17560960352420807
2106,1,0.5685655474662781
1440,1,0.9160712957382202
59634,1,0.07237834483385086
47987,0,0.06174570694565773
51393,0,0.17560960352420807
52323,0,0.6854924559593201
38545,0,0.18749931454658508
10677,0,0.07631801813840866
10436,1,0.9449434280395508
43896,0,0.052404388785362244
55738,0,0.18655365705490112
37277,0,0.18655365705490112
41684,1,0.9449265599250793
32859,1,0.3772783577442169
45824,1,0.9557968974113464
16021,1,0.9887024760246277
28848,0,0.1641095131635666
17232,0,0.11325625330209732
11476,1,0.3735223114490509
6761,0,0.8462326526641846
17427,1,0.3902655243873596
37306,1,0.3772783577442169
39523,0,0.21463057398796082
11764,0,0.047591716051101685
47818,1,0.3223757743835449
36414,1,0.8530142903327942
9352,1,0.9106763601303101
38750,1,0.4063304662704468
30447,0,0.1918390989303589
19210,0,0.8609932661056519
16763,1,0.10798776894807816
19426,1,0.017238326370716095
19755,0,0.052404388785362244
2508,1,0.9564341902732849
31619,0,0.13682116568088531
49913,1,0.9033746719360352
38656,1,0.37004807591438293
31177,1,0.925398051738739
3271,0,0.006939058657735586
33664,0,0.9509832859039307
6963,1,0.2640570402145386
28163,0,0.1641095131635666
45733,0,0.06174570694565773
43079,0,0.1729944944381714
54680,0,0.052404388785362244
18173,0,0.06680481880903244
42757,1,0.5472475290298462
37399,1,0.1849711388349533
6424,1,0.3772783577442169
47883,0,0.06202348321676254
32900,1,0.7127712368965149
18249,0,0.13613057136535645
25815,1,0.9445201754570007
13071,1,0.9033746719360352
41095,0,0.13613057136535645
35305,1,0.017238326370716095
24759,0,0.8462326526641846
18739,0,0.7958973050117493
11247,0,0.8609932661056519
1157,1,0.9399562478065491
44838,0,0.8851699233055115
47203,1,0.9172875881195068
7198,0,0.09689915925264359
5906,1,0.9449265599250793
35757,0,0.15448470413684845
25384,0,0.036984194070100784
58031,1,0.5472475290298462
34712,0,0.2356882393360138
16805,0,0.06202348321676254
7253,0,0.9563105702400208
33345,0,0.04205218702554703
46182,1,0.4181254506111145
24679,0,0.06174570694565773
12624,1,0.37004807591438293
39889,1,0.933598518371582
58538,0,0.8575028777122498
28413,0,0.051161013543605804
48641,0,0.07631801813840866
54120,1,0.925398051738739
22970,0,0.1641095131635666
47528,0,0.09614115208387375
2115,0,0.8441662788391113
51863,0,0.18749931454658508
26239,1,0.049524497240781784
43973,0,0.18655365705490112
5612,1,0.5754228234291077
13330,1,0.5138913989067078
15472,1,0.22857272624969482
40755,0,0.045898422598838806
1320,1,0.007541125640273094
34312,0,0.8615553975105286
27763,0,0.7665395140647888
28029,1,0.9399562478065491
5263,1,0.580453097820282
57434,1,0.9449434280395508
8933,0,0.051161013543605804
59656,0,0.1729944944381714
15161,0,0.1641095131635666
24038,0,0.060259316116571426
20053,1,0.933598518371582
45795,0,0.13613057136535645
31020,1,0.925398051738739
36523,1,0.052815116941928864
19583,1,0.9550160765647888
37556,1,0.017238326370716095
34469,0,0.07631801813840866
29791,1,0.5685655474662781
39972,0,0.13613057136535645
49534,0,0.06883782148361206
57864,1,0.12652309238910675
7776,1,0.4415179193019867
12705,1,0.2676866352558136
33521,0,0.006939058657735586
24421,1,0.8977317214012146
28692,0,0.1918390989303589
54262,0,0.36628565192222595
159,0,0.18655365705490112
22230,1,0.933598518371582
31694,0,0.10853730887174606
17144,1,0.22940102219581604
50189,1,0.9566202759742737
56494,0,0.10853730887174606
8367,1,0.11943545192480087
11687,0,0.060259316116571426
1169,0,0.06228902190923691
8669,0,0.8905282616615295
48320,1,0.580453097820282
43690,0,0.09689915925264359
5927,0,0.21869675815105438
13888,0,0.015303868800401688
43289,0,0.8462326526641846
57178,0,0.18749931454658508
6826,0,0.09689915925264359
6870,1,0.9399562478065491
1377,0,0.1641095131635666
12155,0,0.1918390989303589
52015,0,0.18749931454658508
10949,1,0.933598518371582
49445,0,0.13682116568088531
49963,1,0.017238326370716095
20,0,0.1641095131635666
10785,1,0.5685655474662781
25839,0,0.7665395140647888
13030,1,0.933598518371582
56620,1,0.3735223114490509
52803,1,0.5391050577163696
11758,0,0.03697365149855614
19268,0,0.38015657663345337
40048,0,0.8246038556098938
9480,0,0.6659424304962158
33935,0,0.7400627136230469
40775,1,0.1774442344903946
106,1,0.9399562478065491
28743,1,0.4415179193019867
11819,0,0.9563105702400208
37511,0,0.8908093571662903
37217,0,0.8462326526641846
57474,1,0.4271640181541443
29959,0,0.006939058657735586
7192,1,0.4343738257884979
26465,1,0.27582016587257385
41637,0,0.36628565192222595
5638,1,0.8977317214012146
57268,0,0.060259316116571426
50832,0,0.8609932661056519
17509,0,0.8515620231628418
20785,0,0.1918390989303589
1305,0,0.09005670249462128
696,0,0.7739098072052002
31840,1,0.5754228234291077
58714,0,0.052404388785362244
34328,1,0.07168199121952057
55809,1,0.9399562478065491
10144,1,0.37004807591438293
2436,0,0.05620122700929642
20590,1,0.933598518371582
37697,0,0.06174570694565773
38696,1,0.37004807591438293
37052,0,0.8905282616615295
21172,1,0.4343738257884979
47656,1,0.3772783577442169
22461,1,0.8006275296211243
21802,1,0.9449434280395508
16211,1,0.8079143762588501
58963,1,0.9557764530181885
9563,0,0.8614852428436279
33308,1,0.22940102219581604
27693,1,0.20892541110515594
26914,0,0.8614852428436279
3175,1,0.3373814821243286
42064,1,0.580453097820282
56678,0,0.8608558177947998
47765,1,0.8817625045776367
36101,1,0.10209941864013672
19449,0,0.7400627136230469
36146,0,0.1641095131635666
9260,0,0.060259316116571426
18733,0,0.014895067550241947
3023,1,0.9449265599250793
6094,1,0.9445201754570007
23677,1,0.9160712957382202
31234,0,0.04205218702554703
23961,0,0.22236759960651398
55006,0,0.09307333827018738
32211,0,0.8462326526641846
25862,1,0.9887858033180237
26419,0,0.09771249443292618
48517,1,0.9780274629592896
38779,0,0.8608558177947998
58138,0,0.8440980315208435
12751,1,0.925398051738739
55476,0,0.17560960352420807
27214,1,0.37004807591438293
44746,0,0.8575028777122498
2157,0,0.03697365149855614
49199,0,0.052404388785362244
52234,1,0.9622713327407837
51346,1,0.9449434280395508
5478,0,0.7096688747406006
27912,1,0.9449265599250793
50955,1,0.5685655474662781
3481,1,0.5685655474662781
5870,1,0.9721673130989075
19459,1,0.6974608302116394
37704,0,0.8143014907836914
751,0,0.04028789699077606
16722,1,0.8128947615623474
26666,0,0.003225067863240838
45335,0,0.21869675815105438
753,0,0.21869675815105438
6522,1,0.9557968974113464
45666,1,0.3772783577442169
44901,0,0.8143014907836914
44106,1,0.580453097820282
48140,1,0.8530142903327942
36854,0,0.09689915925264359
5746,1,0.22508259117603302
46263,1,0.4415179193019867
46567,0,0.8462326526641846
54395,0,0.8609932661056519
58187,1,0.8977317214012146
27009,1,0.9449265599250793
12430,0,0.13613057136535645
47762,0,0.8440980315208435
5595,0,0.42653748393058777
44888,1,0.017085382714867592
58649,1,0.9557968974113464
32154,1,0.35405978560447693
38214,1,0.5472475290298462
12846,1,0.9399562478065491
21957,0,0.006939058657735586
16418,0,0.03974485397338867
47530,0,0.8908093571662903
42140,0,0.8752301931381226
42959,1,0.9449434280395508
45870,0,0.8752301931381226
40162,1,0.35405978560447693
5184,0,0.1641095131635666
48272,0,0.17560960352420807
22466,1,0.5745612382888794
25392,0,0.8609932661056519
19202,0,0.8671730756759644
12600,0,0.7739098072052002
26628,0,0.06459101289510727
5337,1,0.933598518371582
26208,0,0.8614852428436279
54073,0,0.8575028777122498
57706,1,0.1546940803527832
42308,0,0.045898422598838806
31998,0,0.8515620231628418
20866,0,0.03592991828918457
34273,0,0.7400627136230469
12571,0,0.1918390989303589
22290,1,0.933598518371582
12236,1,0.580453097820282
46600,0,0.03726467490196228
5493,0,0.03726467490196228
59788,0,0.03592991828918457
57439,1,0.6480834484100342
53381,0,0.1641095131635666
43411,0,0.015434781089425087
9200,0,0.8440980315208435
2826,0,0.023789668455719948
13378,0,0.06174570694565773
52791,0,0.749876081943512
38403,1,0.933598518371582
42758,0,0.6109126806259155
31684,0,0.8462326526641846
38387,1,0.8918370604515076
583,1,0.5754228234291077
57160,0,0.18749931454658508
15376,1,0.8902434706687927
17823,0,0.03974485397338867
49460,0,0.8609932661056519
21838,1,0.22656254470348358
22259,1,0.4266643226146698
36544,0,0.8608558177947998
38514,0,0.13613057136535645
18039,0,0.18749931454658508
51058,0,0.8608558177947998
9513,1,0.5754228234291077
18434,0,0.09689915925264359
1540,1,0.925398051738739
45922,0,0.06459101289510727
50218,1,0.9504896402359009
58790,0,0.02328965812921524
3129,0,0.8143014907836914
36349,0,0.04551757127046585
22311,0,0.13613057136535645
25266,1,0.5322810411453247
53678,0,0.20889106392860413
7990,0,0.051161013543605804
19250,1,0.8817625045776367
18133,1,0.8128947615623474
19538,0,0.1641095131635666
27095,0,0.7665395140647888
20086,1,0.30846983194351196
33540,1,0.5472475290298462
47437,1,0.8045291304588318
19554,1,0.35405978560447693
39807,0,0.8143014907836914
42512,0,0.045898422598838806
43221,1,0.4343738257884979
36158,0,0.03589508309960365
4127,0,0.06174570694565773
13603,0,0.1641095131635666
34615,0,0.17560960352420807
28659,0,0.8752301931381226
52847,1,0.8530142903327942
57949,0,0.07631801813840866
5093,0,0.17560960352420807
31118,1,0.3535611033439636
27527,0,0.06228902190923691
28926,0,0.13682116568088531
7505,1,0.11943545192480087
44382,1,0.580453097820282
56424,1,0.5506294369697571
9027,1,0.9829167127609253
53847,1,0.8079143762588501
18616,1,0.9500959515571594
29661,1,0.9395362734794617
34913,0,0.006939058657735586
55861,0,0.02803204581141472
17148,1,0.877109169960022
2331,0,0.8024867177009583
41255,0,0.20889106392860413
9272,0,0.07631801813840866
56177,1,0.037388596683740616
11952,0,0.07631801813840866
46407,0,0.08613941073417664
15021,0,0.10925228893756866
51072,1,0.35405978560447693
35341,0,0.8614852428436279
24662,0,0.07631801813840866
44703,0,0.8024867177009583
55889,1,0.017238326370716095
42246,1,0.9449265599250793
13857,0,0.6659424304962158
3000,0,0.8614852428436279
30926,0,0.8143014907836914
14850,1,0.933598518371582
51611,1,0.5754228234291077
32295,0,0.06174570694565773
7983,0,0.8223727941513062
37398,0,0.003225067863240838
22383,0,0.7786139845848083
42782,0,0.8575028777122498
32502,1,0.580453097820282
41240,1,0.14513272047042847
50906,0,0.04205218702554703
38033,0,0.06174570694565773
3709,1,0.8530142903327942
13247,1,0.5506294369697571
15893,0,0.1641095131635666
3826,0,0.01583036221563816
11559,0,0.03733024746179581
14022,1,0.8927527666091919
30511,1,0.8079143762588501
1457,1,0.9449434280395508
22123,0,0.38015657663345337
22272,1,0.5685655474662781
25491,0,0.03974485397338867
6466,1,0.9449265599250793
41426,0,0.06202348321676254
55326,1,0.9033746719360352
53311,0,0.06228902190923691
42458,1,0.9449265599250793
44821,1,0.5685655474662781
42122,0,0.09689915925264359
34409,1,0.933598518371582
7159,0,0.7334498763084412
10386,0,0.8143014907836914
51708,1,0.23760779201984406
14253,1,0.9106763601303101
33334,0,0.1729944944381714
51665,1,0.3735223114490509
8731,1,0.8530142903327942
10727,0,0.8905282616615295
29377,0,0.047591716051101685
59701,0,0.17560960352420807
36104,1,0.31164416670799255
39134,0,0.047591716051101685
48335,0,0.0015525121707469225
44931,1,0.8635547757148743
33353,0,0.7035703659057617
20147,1,0.5472475290298462
52150,0,0.17560960352420807
13192,0,0.7720831036567688
37014,1,0.44066673517227173
60187,1,0.052815116941928864
35791,0,0.42653748393058777
6346,0,0.7759402990341187
21717,1,0.7031369209289551
57827,0,0.07768616825342178
48459,0,0.10853730887174606
43417,0,0.8462326526641846
8457,0,0.8462326526641846
24434,0,0.07631801813840866
33620,1,0.8817625045776367
29101,1,0.9445201754570007
57155,1,0.8530142903327942
11568,0,0.19648191332817078
44033,0,0.06459101289510727
51199,1,0.9399562478065491
53117,1,0.3902655243873596
48012,0,0.2211717665195465
14019,0,0.06202348321676254
48337,1,0.3735223114490509
28160,1,0.4177119731903076
22299,0,0.07631801813840866
21192,1,0.017238326370716095
29749,0,0.03886004164814949
7151,0,0.8462326526641846
16335,0,0.01921267807483673
38671,0,0.06228902190923691
9015,0,0.13613057136535645
46131,1,0.4415179193019867
4981,1,0.9449265599250793
38891,0,0.8608558177947998
58277,1,0.9449265599250793
49518,1,0.9037352800369263
49502,0,0.13613057136535645
27322,1,0.5472475290298462
4043,0,0.21869675815105438
2018,1,0.5745612382888794
44485,1,0.37004807591438293
43566,1,0.9160712957382202
2714,0,0.13634616136550903
48130,1,0.4271640181541443
27533,0,0.8905282616615295
22601,0,0.8916951417922974
58726,0,0.8608558177947998
20589,1,0.5685655474662781
11910,1,0.9426591992378235
59768,0,0.07631801813840866
1228,0,0.060259316116571426
15040,0,0.06202348321676254
26084,0,0.7720831036567688
30995,0,0.09614115208387375
30348,1,0.049524497240781784
13057,0,0.07282217592000961
21329,1,0.3373814821243286
50466,1,0.5745612382888794
56638,1,0.9533494710922241
50869,1,0.8410355448722839
1190,1,0.8841371536254883
6681,1,0.5745612382888794
60138,1,0.2676866352558136
13420,1,0.5506294369697571
737,1,0.9077948927879333
45920,0,0.04205218702554703
39969,0,0.18655365705490112
60396,0,0.13682116568088531
29238,1,0.5754228234291077
57820,1,0.007541125640273094
37701,0,0.02668182924389839
28426,1,0.9399562478065491
7261,1,0.9828360080718994
4831,0,0.42035233974456787
59861,1,0.5745612382888794
40046,0,0.1641095131635666
34079,0,0.1918390989303589
27849,0,0.13613057136535645
49999,0,0.13682116568088531
28286,0,0.8851699233055115
10513,1,0.22940102219581604
14062,0,0.17560960352420807
59101,0,0.060259316116571426
32938,0,0.1918390989303589
34982,0,0.09689915925264359
2048,0,0.17560960352420807
19383,1,0.1916334480047226
49883,0,0.07631801813840866
3878,0,0.13613057136535645
30762,1,0.37004807591438293
59461,0,0.045898422598838806
57724,0,0.8351761102676392
38875,0,0.05781204625964165
30251,0,0.04205218702554703
1721,0,0.06174570694565773
33547,0,0.07672024518251419
39158,0,0.7690504789352417
19286,0,0.18749931454658508
39987,0,0.8462326526641846
30635,0,0.052404388785362244
23243,0,0.8615553975105286
33685,1,0.5685655474662781
30119,0,0.06202348321676254
2121,0,0.18749931454658508
47619,1,0.9383471608161926
33890,1,0.8817625045776367
56592,1,0.9198526740074158
38346,0,0.023789668455719948
29853,1,0.9160712957382202
52460,1,0.007541125640273094
23083,0,0.04504237323999405
29181,0,0.17560960352420807
25194,1,0.5754228234291077
48869,0,0.19648191332817078
3624,1,0.9417861700057983
47193,0,0.8752301931381226
42294,1,0.5754228234291077
391,0,0.06174570694565773
29440,0,0.8608558177947998
57230,0,0.18749931454658508
45384,0,0.09551667422056198
34612,0,0.006939058657735586
920,0,0.7035703659057617
18466,1,0.276359885931015
8038,0,0.06174570694565773
9404,0,0.1729944944381714
56036,0,0.06459101289510727
33980,0,0.9450938105583191
21088,1,0.08899427205324173
1023,1,0.8152665495872498
41005,0,0.06228902190923691
23209,0,0.8609932661056519
52384,0,0.13613057136535645
40712,1,0.3373814821243286
58691,0,0.06202348321676254
52970,0,0.1641095131635666
6180,1,0.9077948927879333
1751,0,0.8575028777122498
5525,1,0.9160712957382202
9932,1,0.580453097820282
36560,0,0.1641095131635666
29467,1,0.9449434280395508
972,0,0.7052627205848694
8296,1,0.007068020757287741
45630,1,0.3902655243873596
27008,0,0.8608558177947998
12771,1,0.250900000333786
19826,0,0.42653748393058777
25198,1,0.901491641998291
53377,1,0.017238326370716095
12784,0,0.8614852428436279
24968,1,0.925398051738739
46767,1,0.3902655243873596
29911,1,0.925398051738739
38193,1,0.9160712957382202
48791,0,0.13613057136535645
19036,1,0.04131743684411049
56099,1,0.6269219517707825
60314,0,0.06459101289510727
45793,0,0.06174570694565773
57897,1,0.22940102219581604
41062,1,0.9449265599250793
40524,1,0.9449265599250793
32105,0,0.1729944944381714
56687,0,0.045898422598838806
33120,1,0.3498915433883667
44892,1,0.09207388758659363
14175,1,0.933598518371582
52168,1,0.9449265599250793
22109,0,0.006939058657735586
36206,1,0.017238326370716095
51862,0,0.04504237323999405
59051,0,0.21869675815105438
29917,1,0.8927527666091919
34928,0,0.8515620231628418
3789,1,0.017238326370716095
54426,0,0.8246038556098938
3714,0,0.06202348321676254
10372,0,0.057053156197071075
9285,1,0.5830726623535156
52022,1,0.9564341902732849
58997,1,0.2332032471895218
35233,0,0.09689915925264359
22152,1,0.2525724470615387
13312,0,0.03592991828918457
49501,0,0.9665540456771851
10182,0,0.1918390989303589
17173,0,0.04504237323999405
7948,0,0.8462326526641846
53962,0,0.13613057136535645
19128,0,0.42653748393058777
20246,0,0.8462326526641846
47522,0,0.8379201292991638
13944,1,0.21654081344604492
31986,1,0.9449434280395508
19295,1,0.9449434280395508
5497,0,0.8614852428436279
23407,0,0.6498018503189087
49704,1,0.9358160495758057
41016,0,0.8608558177947998
50674,1,0.5754228234291077
59651,0,0.1918390989303589
32353,0,0.13682116568088531
55807,0,0.13613057136535645
14890,0,0.06228902190923691
16146,1,0.9557968974113464
45204,0,0.03974485397338867
55789,1,0.9033746719360352
627,1,0.30846983194351196
22001,0,0.8575028777122498
21753,0,0.045898422598838806
47627,1,0.9920679926872253
48800,0,0.13682116568088531
19757,1,0.9160712957382202
29205,0,0.887385368347168
1216,1,0.15300221741199493
11234,1,0.8152665495872498
30468,1,0.9925287961959839
29276,0,0.13613057136535645
26855,1,0.9735568165779114
43271,1,0.933598518371582
39538,1,0.17097967863082886
46242,0,0.06202348321676254
11706,1,0.9449265599250793
29731,0,0.9249507784843445
11780,0,0.06228902190923691
20192,1,0.5745612382888794
10273,0,0.7720831036567688
54107,0,0.8608558177947998
35222,0,0.8143014907836914
54077,0,0.006939058657735586
22515,0,0.9362791776657104
28167,0,0.8515620231628418
56484,1,0.9564341902732849
32115,1,0.5745612382888794
12123,0,0.38015657663345337
452,1,0.7526552677154541
52125,0,0.7400627136230469
57776,1,0.15446417033672333
6629,0,0.09626597166061401
41419,0,0.08930864930152893
48382,0,0.42035233974456787
13199,1,0.9399562478065491
44265,0,0.42653748393058777
486,0,0.8752301931381226
59432,1,0.4063304662704468
33774,1,0.5745612382888794
8971,1,0.5745612382888794
48095,0,0.07631801813840866
22082,0,0.03729701787233353
50080,0,0.1641095131635666
4675,0,0.8851699233055115
30763,1,0.017238326370716095
56161,1,0.933598518371582
48435,1,0.5391050577163696
52692,0,0.03726467490196228
18020,1,0.24094665050506592
16745,1,0.10209941864013672
52855,0,0.13682116568088531
5528,0,0.8608558177947998
59086,0,0.1037466749548912
39648,0,0.06228902190923691
47789,0,0.8614852428436279
46254,0,0.01921267807483673
39558,0,0.18655365705490112
2084,0,0.09689915925264359
60135,0,0.04205218702554703
38748,1,0.276359885931015
1849,1,0.011985111981630325
2658,1,0.4181254506111145
9003,1,0.9904581308364868
17954,0,0.03726467490196228
4386,0,0.18749931454658508
13564,0,0.06228902190923691
5654,0,0.8752301931381226
34363,0,0.051161013543605804
24214,0,0.029565362259745598
40350,0,0.09689915925264359
598,0,0.2973318099975586
1935,0,0.7258490324020386
28916,0,0.026283085346221924
2122,0,0.9249507784843445
20736,1,0.5685655474662781
7171,0,0.1641095131635666
855,0,0.03308340162038803
55963,0,0.42035233974456787
24765,0,0.06768567860126495
31857,0,0.18655365705490112
36731,1,0.42831841111183167
17827,1,0.9037352800369263
45569,1,0.20892541110515594
4845,1,0.983666181564331
35124,0,0.051161013543605804
32667,1,0.9449265599250793
7240,0,0.21869675815105438
17527,1,0.30950862169265747
27552,0,0.006939058657735586
14109,1,0.4415179193019867
25713,0,0.06174570694565773
50551,1,0.8128947615623474
16499,1,0.9449265599250793
58190,1,0.8977317214012146
27477,0,0.8462326526641846
32467,0,0.17560960352420807
28535,0,0.42035233974456787
43185,1,0.9889562129974365
27958,0,0.01921267807483673
21094,1,0.5745612382888794
47541,0,0.18655365705490112
34902,1,0.7739449739456177
34477,0,0.18749931454658508
26339,1,0.5472475290298462
15477,0,0.060259316116571426
53461,1,0.9167474508285522
58910,0,0.9230655431747437
44298,1,0.10209941864013672
52476,0,0.2310764640569687
39759,0,0.42035233974456787
22521,1,0.9449434280395508
34485,0,0.8515620231628418
20032,1,0.5754228234291077
5293,1,0.35405978560447693
59883,1,0.8128947615623474
19103,0,0.8515620231628418
9441,0,0.7035703659057617
14697,1,0.8817625045776367
1928,0,0.8143014907836914
20507,0,0.05260009318590164
12727,0,0.1918390989303589
52188,0,0.006939058657735586
2581,1,0.9160712957382202
58736,1,0.9557968974113464
9853,0,0.1641095131635666
45331,1,0.9336274862289429
40460,1,0.9399562478065491
33023,0,0.13682116568088531
36110,1,0.9417861700057983
40810,0,0.13613057136535645
38073,1,0.2640570402145386
35099,0,0.8916951417922974
51211,0,0.006939058657735586
5898,1,0.037388596683740616
36124,0,0.07060201466083527
15590,1,0.7963873744010925
635,0,0.42035233974456787
53342,1,0.8045291304588318
56927,0,0.06202348321676254
47043,1,0.049524497240781784
10544,0,0.03592991828918457
29611,0,0.8440980315208435
21812,1,0.933598518371582
31454,1,0.22940102219581604
24519,1,0.9566202759742737
5239,1,0.45627522468566895
51290,0,0.2211717665195465
10552,0,0.17560960352420807
49802,0,0.011677788570523262
48334,0,0.8351761102676392
36160,1,0.4343738257884979
6080,0,0.1205095425248146
1954,0,0.17560960352420807
34280,1,0.22202962636947632
17070,0,0.10403764992952347
19547,0,0.07631801813840866
8847,0,0.047591716051101685
38442,1,0.052815116941928864
14217,1,0.925398051738739
2565,1,0.5754228234291077
1974,1,0.2190810889005661
50012,0,0.18655365705490112
1739,0,0.14893488585948944
54471,0,0.9362791776657104
32857,1,0.9536880850791931
31109,1,0.5745612382888794
58789,1,0.5472475290298462
44666,0,0.8614852428436279
19868,1,0.5745612382888794
58945,1,0.10209941864013672
6721,1,0.3735223114490509
17725,1,0.9449434280395508
48080,1,0.4343738257884979
29617,0,0.052404388785362244
59043,0,0.09689915925264359
14475,1,0.9564341902732849
58381,0,0.051161013543605804
50038,1,0.9564341902732849
55464,0,0.7400627136230469
54172,0,0.8462326526641846
4638,1,0.017238326370716095
50359,1,0.9449434280395508
35674,1,0.3772783577442169
9933,0,0.07631801813840866
10540,1,0.11943545192480087
58145,0,0.8246038556098938
23850,1,0.9564341902732849
21477,0,0.07631801813840866
54387,0,0.1641095131635666
9892,0,0.7648131847381592
43893,1,0.9566202759742737
50344,0,0.25694647431373596
16323,0,0.06228902190923691
50309,1,0.07237834483385086
7418,1,0.9449265599250793
15295,1,0.2640570402145386
35900,1,0.3772783577442169
21885,1,0.9160712957382202
31360,0,0.8609932661056519
47027,0,0.052404388785362244
47607,1,0.3902655243873596
46077,0,0.2310764640569687
50836,1,0.7765515446662903
16786,0,0.9117692708969116
8638,1,0.5754228234291077
41058,0,0.36628565192222595
54100,0,0.006939058657735586
48495,1,0.2190810889005661
10535,0,0.13613057136535645
5833,0,0.06202348321676254
40691,1,0.5506294369697571
55838,1,0.5754228234291077
59591,0,0.8905282616615295
21061,1,0.9449265599250793
24506,0,0.8575028777122498
41817,0,0.023789668455719948
5740,1,0.580453097820282
18635,1,0.23760779201984406
8028,0,0.1918390989303589
34436,0,0.003225067863240838
7932,0,0.9167013764381409
41323,1,0.17535950243473053
4302,0,0.10296931862831116
28817,1,0.933598518371582
45241,0,0.09689915925264359
44503,0,0.06174570694565773
14993,1,0.35405978560447693
428,0,0.006939058657735586
14158,1,0.580453097820282
38605,0,0.052404388785362244
6920,1,0.9449265599250793
8676,1,0.5418462157249451
12756,1,0.9482784271240234
34595,1,0.9140002727508545
24415,0,0.11160597950220108
49944,0,0.06202348321676254
37787,0,0.13613057136535645
13520,0,0.09689915925264359
9006,0,0.045898422598838806
2822,0,0.6933062672615051
29989,1,0.5506294369697571
10607,1,0.933598518371582
32071,0,0.1641095131635666
57041,1,0.580453097820282
49841,0,0.8440980315208435
3904,0,0.7400627136230469
48703,1,0.761320173740387
41821,1,0.3772783577442169
3846,1,0.4271640181541443
50491,1,0.933598518371582
56881,1,0.4343738257884979
48809,1,0.5745612382888794
48548,1,0.9843024015426636
18770,1,0.7765515446662903
44907,0,0.006939058657735586
9413,1,0.5685655474662781
59231,0,0.09551667422056198
60254,0,0.8609932661056519
18813,0,0.13613057136535645
41205,0,0.8851699233055115
55246,0,0.13613057136535645
49863,1,0.017238326370716095
30758,1,0.2128710001707077
14860,0,0.047591716051101685
5023,0,0.8752301931381226
8064,1,0.9449434280395508
13518,1,0.3869040906429291
11794,1,0.5745612382888794
25470,0,0.21869675815105438
49934,0,0.13682116568088531
26572,0,0.006939058657735586
25820,1,0.933598518371582
26689,0,0.8143014907836914
6560,0,0.8609932661056519
14031,1,0.8820088505744934
12452,0,0.8614852428436279
57554,0,0.06431565433740616
7394,0,0.07631801813840866
19257,0,0.06228902190923691
44757,1,0.9399562478065491
24296,0,0.3359943926334381
58851,1,0.3373814821243286
27087,0,0.00587564567103982
12163,1,0.5262342095375061
55926,0,0.006939058657735586
42567,0,0.8024867177009583
11981,1,0.3902655243873596
2159,1,0.3772783577442169
47750,0,0.1641095131635666
27315,1,0.2995470464229584
10455,0,0.7035703659057617
29969,0,0.03737432137131691
26806,0,0.18655365705490112
34806,1,0.8820088505744934
37872,0,0.03974485397338867
21182,0,0.8024867177009583
36804,1,0.16467884182929993
47377,0,0.18655365705490112
